test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,10,10,5888,RD,4,285.00
mem_full_test,10,10,5922,WR,4,190.00
mem_full_test,10,10,5892,RD,4,285.00
mem_full_test,10,10,5926,WR,4,190.00
mem_full_test,10,10,5896,RD,4,285.00
mem_full_test,10,10,5930,WR,4,190.00
mem_full_test,10,10,5900,RD,4,285.00
mem_full_test,10,10,5934,WR,4,190.00
mem_full_test,10,10,5904,RD,4,285.00
mem_full_test,10,10,5938,WR,4,190.00
mem_full_test,10,10,5908,RD,4,285.00
mem_full_test,10,10,5942,WR,4,190.00
mem_full_test,10,10,5912,RD,4,285.00
mem_full_test,10,10,5946,WR,4,190.00
mem_full_test,10,10,5916,RD,4,285.00
mem_full_test,10,10,5950,WR,4,190.00
mem_full_test,10,10,5920,RD,4,285.00
mem_full_test,10,10,5954,WR,4,190.00
mem_full_test,10,10,5924,RD,4,285.00
mem_full_test,10,10,5958,WR,4,190.00
mem_full_test,10,10,5928,RD,4,285.00
mem_full_test,10,10,5962,WR,4,190.00
mem_full_test,10,10,5932,RD,4,285.00
mem_full_test,10,10,5966,WR,4,190.00
mem_full_test,10,10,5936,RD,4,285.00
mem_full_test,10,10,5970,WR,4,190.00
mem_full_test,10,10,5940,RD,4,285.00
mem_full_test,10,10,5974,WR,4,190.00
mem_full_test,10,10,5944,RD,4,285.00
mem_full_test,10,10,5978,WR,4,190.00
mem_full_test,10,10,5948,RD,4,285.00
mem_full_test,10,10,5982,WR,4,190.00
mem_full_test,10,10,5952,RD,4,285.00
mem_full_test,10,10,5986,WR,4,190.00
mem_full_test,10,10,5956,RD,4,285.00
mem_full_test,10,10,5990,WR,4,190.00
mem_full_test,10,10,5960,RD,4,285.00
mem_full_test,10,10,5994,WR,4,190.00
mem_full_test,10,10,5964,RD,4,285.00
mem_full_test,10,10,5998,WR,4,190.00
mem_full_test,10,10,5968,RD,4,285.00
mem_full_test,10,10,6002,WR,4,190.00
mem_full_test,10,10,5972,RD,4,285.00
mem_full_test,10,10,6006,WR,4,190.00
mem_full_test,10,10,5976,RD,4,285.00
mem_full_test,10,10,6010,WR,4,190.00
mem_full_test,10,10,5980,RD,4,285.00
mem_full_test,10,10,6014,WR,4,190.00
mem_full_test,10,10,5984,RD,4,285.00
mem_full_test,10,10,6018,WR,5,190.00
mem_full_test,10,10,5988,RD,5,285.00
mem_full_test,10,10,6022,WR,5,190.00
mem_full_test,10,10,5992,RD,5,285.00
mem_full_test,10,10,6026,WR,5,190.00
mem_full_test,10,10,5996,RD,5,285.00
mem_full_test,10,10,6030,WR,5,190.00
mem_full_test,10,10,6000,RD,5,285.00
mem_full_test,10,10,6034,WR,5,190.00
mem_full_test,10,10,6004,RD,5,285.00
mem_full_test,10,10,6038,WR,5,190.00
mem_full_test,10,10,6008,RD,5,285.00
mem_full_test,10,10,6042,WR,5,190.00
mem_full_test,10,10,6012,RD,5,285.00
mem_full_test,10,10,6046,WR,5,190.00
mem_full_test,10,10,6016,RD,5,285.00
mem_full_test,10,10,6050,WR,5,190.00
mem_full_test,10,10,6020,RD,5,285.00
mem_full_test,10,10,6054,WR,5,190.00
mem_full_test,10,10,6024,RD,5,285.00
mem_full_test,10,10,6058,WR,5,190.00
mem_full_test,10,10,6028,RD,5,285.00
mem_full_test,10,10,6062,WR,5,190.00
mem_full_test,10,10,6032,RD,5,285.00
mem_full_test,10,10,6066,WR,5,190.00
mem_full_test,10,10,6036,RD,5,285.00
mem_full_test,10,10,6070,WR,5,190.00
mem_full_test,10,10,6040,RD,5,285.00
mem_full_test,10,10,6074,WR,5,190.00
mem_full_test,10,10,6044,RD,5,285.00
mem_full_test,10,10,6078,WR,5,190.00
mem_full_test,10,10,6048,RD,5,285.00
mem_full_test,10,10,6082,WR,5,190.00
mem_full_test,10,10,6052,RD,5,285.00
mem_full_test,10,10,6086,WR,5,190.00
mem_full_test,10,10,6056,RD,5,285.00
mem_full_test,10,10,6090,WR,5,190.00
mem_full_test,10,10,6060,RD,5,285.00
mem_full_test,10,10,6094,WR,5,190.00
mem_full_test,10,10,6064,RD,5,285.00
mem_full_test,10,10,6098,WR,5,190.00
mem_full_test,10,10,6068,RD,5,285.00
mem_full_test,10,10,6102,WR,5,190.00
mem_full_test,10,10,6072,RD,5,285.00
mem_full_test,10,10,6106,WR,5,190.00
mem_full_test,10,10,6076,RD,5,285.00
mem_full_test,10,10,6110,WR,5,190.00
mem_full_test,10,10,6080,RD,5,285.00
mem_full_test,10,10,6114,WR,5,190.00
mem_full_test,10,10,6084,RD,5,285.00
mem_full_test,10,10,6118,WR,5,190.00
mem_full_test,10,10,6088,RD,5,285.00
mem_full_test,10,10,6122,WR,5,190.00
mem_full_test,10,10,6092,RD,5,285.00
mem_full_test,10,10,6126,WR,5,190.00
mem_full_test,10,10,6096,RD,5,285.00
mem_full_test,10,10,6130,WR,5,190.00
mem_full_test,10,10,6100,RD,5,285.00
mem_full_test,10,10,6134,WR,5,190.00
mem_full_test,10,10,6104,RD,5,285.00
mem_full_test,10,10,6138,WR,5,190.00
mem_full_test,10,10,6108,RD,5,285.00
mem_full_test,10,10,6142,WR,5,190.00
mem_full_test,10,10,6112,RD,5,285.00
mem_full_test,10,10,6146,WR,5,190.00
mem_full_test,10,10,6116,RD,5,285.00
mem_full_test,10,10,6150,WR,5,190.00
mem_full_test,10,10,6120,RD,5,285.00
mem_full_test,10,10,6154,WR,5,190.00
mem_full_test,10,10,6124,RD,5,285.00
mem_full_test,10,10,6158,WR,5,190.00
mem_full_test,10,10,6128,RD,5,285.00
mem_full_test,10,10,6162,WR,5,190.00
mem_full_test,10,10,6132,RD,5,285.00
mem_full_test,10,10,6166,WR,5,190.00
mem_full_test,10,10,6136,RD,5,285.00
mem_full_test,10,10,6170,WR,5,190.00
mem_full_test,10,10,6140,RD,5,285.00
mem_full_test,10,10,6174,WR,5,190.00
mem_full_test,10,10,6144,RD,5,285.00
mem_full_test,10,10,6178,WR,5,190.00
mem_full_test,10,10,6148,RD,5,285.00
mem_full_test,10,10,6182,WR,5,190.00
mem_full_test,10,10,6152,RD,5,285.00
mem_full_test,10,10,6186,WR,5,190.00
mem_full_test,10,10,6156,RD,5,285.00
mem_full_test,10,10,6190,WR,5,190.00
mem_full_test,10,10,6160,RD,5,285.00
mem_full_test,10,10,6194,WR,5,190.00
mem_full_test,10,10,6164,RD,5,285.00
mem_full_test,10,10,6198,WR,5,190.00
mem_full_test,10,10,6168,RD,5,285.00
mem_full_test,10,10,6202,WR,5,190.00
mem_full_test,10,10,6172,RD,5,285.00
mem_full_test,10,10,6206,WR,5,190.00
mem_full_test,10,10,6176,RD,5,285.00
mem_full_test,10,10,6210,WR,5,190.00
mem_full_test,10,10,6180,RD,5,285.00
mem_full_test,10,10,6214,WR,5,190.00
mem_full_test,10,10,6184,RD,5,285.00
mem_full_test,10,10,6218,WR,5,190.00
mem_full_test,10,10,6188,RD,5,285.00
mem_full_test,10,10,6222,WR,5,190.00
mem_full_test,10,10,6192,RD,5,285.00
mem_full_test,10,10,6226,WR,5,190.00
mem_full_test,10,10,6196,RD,5,285.00
mem_full_test,10,10,6230,WR,5,190.00
mem_full_test,10,10,6200,RD,5,285.00
mem_full_test,10,10,6234,WR,5,190.00
mem_full_test,10,10,6204,RD,5,285.00
mem_full_test,10,10,6238,WR,5,190.00
mem_full_test,10,10,6208,RD,5,285.00
mem_full_test,10,10,6242,WR,5,190.00
mem_full_test,10,10,6212,RD,5,285.00
mem_full_test,10,10,6246,WR,5,190.00
mem_full_test,10,10,6216,RD,5,285.00
mem_full_test,10,10,6250,WR,5,190.00
mem_full_test,10,10,6220,RD,5,285.00
mem_full_test,10,10,6254,WR,5,190.00
mem_full_test,10,10,6224,RD,5,285.00
mem_full_test,10,10,6258,WR,5,190.00
mem_full_test,10,10,6228,RD,5,285.00
mem_full_test,10,10,6262,WR,5,190.00
mem_full_test,10,10,6232,RD,5,285.00
mem_full_test,10,10,6266,WR,5,190.00
mem_full_test,10,10,6236,RD,5,285.00
mem_full_test,10,10,6270,WR,5,190.00
mem_full_test,10,10,6240,RD,5,285.00
mem_full_test,10,10,6274,WR,5,190.00
mem_full_test,10,10,6244,RD,5,285.00
mem_full_test,10,10,6278,WR,5,190.00
mem_full_test,10,10,6248,RD,5,285.00
