test_name,b_bp,r_bp,txn_id,op_type,bank,latency_cyc
mem_full_test,0,0,1004,RD,15,6.00
mem_full_test,0,0,1010,WR,6,4.00
mem_full_test,0,0,1008,RD,15,6.00
mem_full_test,0,0,1014,WR,12,4.00
mem_full_test,0,0,1012,RD,6,8.00
mem_full_test,0,0,1018,WR,1,4.00
mem_full_test,0,0,1016,RD,6,8.00
mem_full_test,0,0,1022,WR,9,5.00
mem_full_test,0,0,1020,RD,9,8.00
mem_full_test,0,0,1024,RD,11,6.00
mem_full_test,0,0,1026,WR,13,4.00
mem_full_test,0,0,1028,WR,12,4.00
mem_full_test,0,0,1030,RD,0,6.00
mem_full_test,0,0,1032,WR,10,4.00
mem_full_test,0,0,1034,RD,7,6.00
mem_full_test,0,0,1036,WR,14,4.00
mem_full_test,0,0,1038,RD,0,6.00
mem_full_test,0,0,1040,WR,10,4.00
mem_full_test,0,0,1042,RD,2,6.00
mem_full_test,0,0,1044,WR,14,4.00
mem_full_test,0,0,1046,RD,6,6.00
mem_full_test,0,0,1048,WR,1,4.00
mem_full_test,0,0,1050,RD,15,6.00
mem_full_test,0,0,1052,WR,8,4.00
mem_full_test,0,0,1055,WR,1,4.00
mem_full_test,0,0,1054,RD,7,6.00
mem_full_test,0,0,1058,WR,9,4.00
mem_full_test,0,0,1060,RD,14,6.00
mem_full_test,0,0,1062,WR,3,4.00
mem_full_test,0,0,1066,WR,2,4.00
mem_full_test,0,0,1064,RD,5,6.00
mem_full_test,0,0,1068,RD,1,6.00
mem_full_test,0,0,1070,WR,13,4.00
mem_full_test,0,0,1072,RD,9,6.00
mem_full_test,0,0,1074,WR,11,4.00
mem_full_test,0,0,1076,RD,7,6.00
mem_full_test,0,0,1078,WR,5,4.00
mem_full_test,0,0,1080,RD,3,6.00
mem_full_test,0,0,1082,WR,13,4.00
mem_full_test,0,0,1084,RD,1,6.00
mem_full_test,0,0,1086,WR,14,4.00
mem_full_test,0,0,1088,RD,10,6.00
mem_full_test,0,0,1090,WR,2,4.00
mem_full_test,0,0,1094,WR,4,4.00
mem_full_test,0,0,1092,RD,11,6.00
mem_full_test,0,0,1096,RD,2,6.00
mem_full_test,0,0,1098,RD,7,6.00
mem_full_test,0,0,1102,WR,1,4.00
mem_full_test,0,0,1100,RD,5,6.00
mem_full_test,0,0,1104,WR,4,4.00
mem_full_test,0,0,1106,RD,7,6.00
mem_full_test,0,0,1108,WR,12,4.00
mem_full_test,0,0,1110,RD,15,6.00
mem_full_test,0,0,1112,WR,2,4.00
mem_full_test,0,0,1114,RD,7,6.00
mem_full_test,0,0,1116,WR,2,4.00
mem_full_test,0,0,1118,RD,11,6.00
mem_full_test,0,0,1120,WR,12,4.00
mem_full_test,0,0,1122,WR,12,5.00
mem_full_test,0,0,1124,RD,11,6.00
